organism,SMAG,taxlevel,breakpoints,cor_md5sum1,cor_md5sum2,cor_md5sum3,cor_md5sum4,cor_md5sum5,cor_md5sum6,cor_md5sum7,cor_md5sum8,cor_md5sum9,cor_md5sum10,organism,SMAG,taxlevel,breakpoints,rho_md5sum1,rho_md5sum2,rho_md5sum3,rho_md5sum4,rho_md5sum5,rho_md5sum6,rho_md5sum7,rho_md5sum8,rho_md5sum9,rho_md5sum10
New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00184,taxogroup_2,NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00184,taxogroup_2,NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00184,taxogroup_middle,NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00184,taxogroup_middle,NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00246,taxogroup_2,NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00246,taxogroup_2,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00246,taxogroup_middle,NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00246,taxogroup_middle,NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00259,taxogroup_2,NA NA NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00259,taxogroup_2,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00259,taxogroup_middle,NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00259,taxogroup_middle,NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00289,taxogroup_2,NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00289,taxogroup_2,NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00289,taxogroup_middle,NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00289,taxogroup_middle,NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00315,taxogroup_2,NA NA NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00315,taxogroup_2,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00315,taxogroup_middle,NA NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00315,taxogroup_middle,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00320,taxogroup_2,NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00320,taxogroup_2,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00320,taxogroup_middle,1 NA NA NA NA NA NA,1f2ddf8cbb8f8297f5ae420028bb50c89b8cf195,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00320,taxogroup_middle,NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00324,taxogroup_2,NA NA NA NA NA NA NA NA,1f2ddf8cbb8f8297f5ae420028bb50c89b8cf195,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00324,taxogroup_2,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00324,taxogroup_middle,NA NA NA NA NA NA NA,1f2ddf8cbb8f8297f5ae420028bb50c89b8cf195,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00324,taxogroup_middle,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00326,taxogroup_2,NA NA NA NA NA NA NA,1f2ddf8cbb8f8297f5ae420028bb50c89b8cf195,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00326,taxogroup_2,NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00326,taxogroup_middle,NA NA NA NA NA NA NA,1f2ddf8cbb8f8297f5ae420028bb50c89b8cf195,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_ARC_108_MAG_00326,taxogroup_middle,NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_ION_45_MAG_00201,taxogroup_2,NA NA NA NA NA NA NA NA NA,1f2ddf8cbb8f8297f5ae420028bb50c89b8cf195,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_ION_45_MAG_00201,taxogroup_2,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_ION_45_MAG_00201,taxogroup_middle,NA NA NA NA NA NA NA NA NA,1f2ddf8cbb8f8297f5ae420028bb50c89b8cf195,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_ION_45_MAG_00201,taxogroup_middle,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_IOS_2018_MAG_00068,taxogroup_2,1 NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_IOS_2018_MAG_00068,taxogroup_2,1 NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_IOS_2018_MAG_00068,taxogroup_middle,1 NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_IOS_2018_MAG_00068,taxogroup_middle,1 NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00395,taxogroup_2,NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00395,taxogroup_2,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00395,taxogroup_middle,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00395,taxogroup_middle,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00433,taxogroup_2,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00433,taxogroup_2,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00433,taxogroup_middle,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00433,taxogroup_middle,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00442,taxogroup_2,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00442,taxogroup_2,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00442,taxogroup_middle,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00442,taxogroup_middle,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00444,taxogroup_2,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00444,taxogroup_2,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00444,taxogroup_middle,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00444,taxogroup_middle,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00458,taxogroup_2,1 NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00458,taxogroup_2,1 NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00458,taxogroup_middle,1 NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00458,taxogroup_middle,1 NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00469,taxogroup_2,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00469,taxogroup_2,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00469,taxogroup_middle,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_MED_95_MAG_00469,taxogroup_middle,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PON_109_MAG_00229,taxogroup_2,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PON_109_MAG_00229,taxogroup_2,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PON_109_MAG_00229,taxogroup_middle,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PON_109_MAG_00229,taxogroup_middle,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PON_109_MAG_00232,taxogroup_2,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PON_109_MAG_00232,taxogroup_2,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PON_109_MAG_00232,taxogroup_middle,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PON_109_MAG_00232,taxogroup_middle,NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSE_93_MAG_00218,taxogroup_2,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSE_93_MAG_00218,taxogroup_2,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSE_93_MAG_00218,taxogroup_middle,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSE_93_MAG_00218,taxogroup_middle,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSE_93_MAG_00267,taxogroup_2,1 NA NA NA NA NA NA NA,623a96720d83790d70904b0809abfc7cb61c4a23,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSE_93_MAG_00267,taxogroup_2,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSE_93_MAG_00267,taxogroup_middle,1 NA NA NA NA NA NA NA,623a96720d83790d70904b0809abfc7cb61c4a23,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSE_93_MAG_00267,taxogroup_middle,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00266,taxogroup_2,NA NA NA NA NA NA NA NA NA,623a96720d83790d70904b0809abfc7cb61c4a23,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00266,taxogroup_2,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00266,taxogroup_middle,NA NA NA NA NA NA NA NA,623a96720d83790d70904b0809abfc7cb61c4a23,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00266,taxogroup_middle,NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00268,taxogroup_2,NA NA NA NA NA NA NA,623a96720d83790d70904b0809abfc7cb61c4a23,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00268,taxogroup_2,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00268,taxogroup_middle,NA NA NA NA NA NA NA NA,623a96720d83790d70904b0809abfc7cb61c4a23,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00268,taxogroup_middle,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00275,taxogroup_2,NA NA NA NA NA NA NA,623a96720d83790d70904b0809abfc7cb61c4a23,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00275,taxogroup_2,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00275,taxogroup_middle,NA NA NA NA NA NA NA NA,623a96720d83790d70904b0809abfc7cb61c4a23,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00275,taxogroup_middle,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00280,taxogroup_2,NA NA NA NA NA NA NA NA,623a96720d83790d70904b0809abfc7cb61c4a23,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00280,taxogroup_2,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00280,taxogroup_middle,NA NA NA NA NA NA NA NA NA,623a96720d83790d70904b0809abfc7cb61c4a23,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00280,taxogroup_middle,NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00283,taxogroup_2,NA NA NA NA NA NA NA NA,623a96720d83790d70904b0809abfc7cb61c4a23,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00283,taxogroup_2,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00283,taxogroup_middle,NA NA NA NA NA NA NA NA NA,623a96720d83790d70904b0809abfc7cb61c4a23,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00283,taxogroup_middle,NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00285,taxogroup_2,NA NA NA NA NA NA NA NA NA,623a96720d83790d70904b0809abfc7cb61c4a23,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00285,taxogroup_2,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00285,taxogroup_middle,NA NA NA NA NA NA NA NA,623a96720d83790d70904b0809abfc7cb61c4a23,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00285,taxogroup_middle,NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00302,taxogroup_2,NA NA NA NA NA NA NA NA NA,623a96720d83790d70904b0809abfc7cb61c4a23,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00302,taxogroup_2,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00302,taxogroup_middle,NA NA NA NA NA NA NA NA,623a96720d83790d70904b0809abfc7cb61c4a23,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00302,taxogroup_middle,NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00317,taxogroup_2,1 NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00317,taxogroup_2,1 NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00317,taxogroup_middle,1 NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00317,taxogroup_middle,1 NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00318,taxogroup_2,1 NA NA NA NA NA NA NA,548387ad489fab49c1d2a4c59e12012cf6e6a238,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00318,taxogroup_2,NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00318,taxogroup_middle,NA NA NA NA NA NA NA NA,548387ad489fab49c1d2a4c59e12012cf6e6a238,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_PSW_86_MAG_00318,taxogroup_middle,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,Metagenome_centric_SAG_TOSAG00_18,taxogroup_1,NA NA NA NA NA NA NA NA NA,548387ad489fab49c1d2a4c59e12012cf6e6a238,,,,,,,,,,New_Chrysophyceae,Metagenome_centric_SAG_TOSAG00_18,taxogroup_1,NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,Metagenome_centric_SAG_TOSAG00_18,taxogroup_2,NA NA NA NA NA NA NA,548387ad489fab49c1d2a4c59e12012cf6e6a238,,,,,,,,,,New_Chrysophyceae,Metagenome_centric_SAG_TOSAG00_18,taxogroup_2,NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,Metagenome_centric_SAG_TOSAG00_8,taxogroup_1,NA NA NA NA NA NA NA NA,548387ad489fab49c1d2a4c59e12012cf6e6a238,,,,,,,,,,New_Chrysophyceae,Metagenome_centric_SAG_TOSAG00_8,taxogroup_1,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,Metagenome_centric_SAG_TOSAG00_8,taxogroup_2,NA NA NA NA NA NA NA NA,548387ad489fab49c1d2a4c59e12012cf6e6a238,,,,,,,,,,New_Chrysophyceae,Metagenome_centric_SAG_TOSAG00_8,taxogroup_2,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,Metagenome_centric_SAG_TOSAG23_30,taxogroup_1,NA NA NA NA NA NA NA NA,548387ad489fab49c1d2a4c59e12012cf6e6a238,,,,,,,,,,New_Chrysophyceae,Metagenome_centric_SAG_TOSAG23_30,taxogroup_1,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,Metagenome_centric_SAG_TOSAG23_30,taxogroup_2,NA NA NA NA NA NA NA,548387ad489fab49c1d2a4c59e12012cf6e6a238,,,,,,,,,,New_Chrysophyceae,Metagenome_centric_SAG_TOSAG23_30,taxogroup_2,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,Metagenome_centric_SAG_TOSAG39_3,taxogroup_1,NA NA NA NA NA NA NA NA NA,548387ad489fab49c1d2a4c59e12012cf6e6a238,,,,,,,,,,New_Chrysophyceae,Metagenome_centric_SAG_TOSAG39_3,taxogroup_1,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,Metagenome_centric_SAG_TOSAG39_3,taxogroup_2,NA NA NA NA NA NA NA NA NA,548387ad489fab49c1d2a4c59e12012cf6e6a238,,,,,,,,,,New_Chrysophyceae,Metagenome_centric_SAG_TOSAG39_3,taxogroup_2,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,Metagenome_centric_SAG_TOSAG41_5,taxogroup_1,NA NA NA NA NA NA NA NA NA,548387ad489fab49c1d2a4c59e12012cf6e6a238,,,,,,,,,,New_Chrysophyceae,Metagenome_centric_SAG_TOSAG41_5,taxogroup_1,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,Metagenome_centric_SAG_TOSAG41_5,taxogroup_2,NA NA NA NA NA NA NA NA,548387ad489fab49c1d2a4c59e12012cf6e6a238,,,,,,,,,,New_Chrysophyceae,Metagenome_centric_SAG_TOSAG41_5,taxogroup_2,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,TARA_AON_82_MAG_00280,taxogroup_1,NA NA NA NA NA NA NA NA NA,548387ad489fab49c1d2a4c59e12012cf6e6a238,,,,,,,,,,New_Chrysophyceae,TARA_AON_82_MAG_00280,taxogroup_1,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,TARA_AON_82_MAG_00280,taxogroup_2,NA NA NA NA NA NA NA NA NA,548387ad489fab49c1d2a4c59e12012cf6e6a238,,,,,,,,,,New_Chrysophyceae,TARA_AON_82_MAG_00280,taxogroup_2,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,TARA_ARC_108_MAG_00215,taxogroup_1,NA NA NA NA NA NA NA,548387ad489fab49c1d2a4c59e12012cf6e6a238,,,,,,,,,,New_Chrysophyceae,TARA_ARC_108_MAG_00215,taxogroup_1,NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,TARA_ARC_108_MAG_00215,taxogroup_2,NA NA NA NA NA NA NA NA,548387ad489fab49c1d2a4c59e12012cf6e6a238,,,,,,,,,,New_Chrysophyceae,TARA_ARC_108_MAG_00215,taxogroup_2,NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
